ID,BoutNumber,Start_Date,Start_Time,End_Date,End_Time,Duration
46,7,9/16/2017,23:18:00,9/17/2017,07:45:00,507
46,8,9/18/2017,00:00:00,9/18/2017,06:39:00,399
46,9,9/18/2017,23:21:00,9/19/2017,07:15:00,474
46,10,9/19/2017,23:34:00,9/20/2017,06:38:00,424
46,11,9/21/2017,01:04:00,9/21/2017,07:51:00,407
46,12,9/22/2017,04:04:00,9/22/2017,06:48:00,164
46,13,9/22/2017,21:45:00,9/23/2017,05:43:00,478
46,14,9/24/2017,00:25:00,9/24/2017,06:24:00,359
46,15,9/24/2017,21:54:00,9/25/2017,07:22:00,568
46,16,9/26/2017,01:56:00,9/26/2017,06:27:00,271
46,17,9/27/2017,00:42:00,9/27/2017,06:44:00,362
46,18,9/27/2017,22:13:00,9/28/2017,06:17:00,484
46,19,9/28/2017,22:34:00,9/29/2017,06:32:00,478
46,20,9/29/2017,23:43:00,9/30/2017,06:39:00,416
46,21,10/1/2017,02:23:00,10/1/2017,07:33:00,310
46,22,10/2/2017,03:22:00,10/2/2017,08:01:00,279
46,23,10/3/2017,01:57:00,10/3/2017,07:46:00,349
46,24,10/3/2017,23:10:00,10/4/2017,07:55:00,525
46,25,10/4/2017,22:31:00,10/5/2017,06:58:00,507
46,26,10/6/2017,00:07:00,10/6/2017,07:08:00,421
46,27,10/6/2017,23:28:00,10/7/2017,06:39:00,431
46,28,10/7/2017,22:06:00,10/8/2017,08:11:00,605
46,29,10/9/2017,03:01:00,10/9/2017,07:24:00,263
46,30,10/10/2017,03:23:00,10/10/2017,07:16:00,233
46,31,10/10/2017,22:54:00,10/11/2017,06:21:00,447
46,32,10/12/2017,00:08:00,10/12/2017,06:24:00,376
46,33,10/12/2017,23:25:00,10/13/2017,06:58:00,453
46,34,10/14/2017,00:27:00,10/14/2017,07:25:00,418
46,35,10/14/2017,23:23:00,10/15/2017,07:32:00,489
46,36,10/16/2017,01:43:00,10/16/2017,07:15:00,332
46,37,10/17/2017,00:26:00,10/17/2017,03:46:00,200
46,38,10/18/2017,03:00:00,10/18/2017,07:36:00,276
46,39,10/18/2017,22:09:00,10/19/2017,05:09:00,420
46,40,10/19/2017,22:15:00,10/20/2017,07:05:00,530
46,41,10/21/2017,02:08:00,10/21/2017,07:30:00,322
46,42,10/21/2017,23:55:00,10/22/2017,06:38:00,403
46,43,10/22/2017,23:35:00,10/23/2017,09:02:00,567
46,44,10/24/2017,00:08:00,10/24/2017,07:28:00,440
46,45,10/25/2017,00:02:00,10/25/2017,06:14:00,372
46,46,10/25/2017,23:09:00,10/26/2017,05:14:00,365
46,47,10/26/2017,22:54:00,10/27/2017,08:05:00,551
46,48,10/28/2017,00:34:00,10/28/2017,06:54:00,380
46,49,10/29/2017,01:28:00,10/29/2017,08:00:00,392
46,50,10/30/2017,02:28:00,10/30/2017,06:24:00,236
46,51,10/30/2017,23:13:00,10/31/2017,06:39:00,446
46,52,10/31/2017,23:17:00,11/1/2017,06:31:00,434
46,53,11/2/2017,00:11:00,11/2/2017,06:52:00,401
46,54,11/2/2017,23:42:00,11/3/2017,05:47:00,365
46,55,11/3/2017,22:25:00,11/4/2017,06:13:00,468
46,56,11/4/2017,23:52:00,11/5/2017,06:06:00,374
46,57,11/5/2017,23:46:00,11/6/2017,05:25:00,339
47,1,9/11/2017,10:07:00,9/11/2017,18:13:00,486
47,2,9/11/2017,20:06:00,9/12/2017,08:22:00,736
47,3,9/12/2017,20:23:00,9/13/2017,08:44:00,741
47,4,9/13/2017,21:55:00,9/14/2017,05:32:00,457
47,5,9/14/2017,23:37:00,9/15/2017,04:51:00,314
47,6,9/16/2017,00:03:00,9/16/2017,07:42:00,459
47,7,9/17/2017,00:53:00,9/17/2017,06:34:00,341
47,8,9/17/2017,21:33:00,9/18/2017,07:49:00,616
47,9,9/18/2017,23:21:00,9/19/2017,06:30:00,429
47,10,9/19/2017,23:52:00,9/20/2017,09:15:00,563
47,11,9/21/2017,00:13:00,9/21/2017,06:21:00,368
47,12,9/21/2017,23:07:00,9/22/2017,04:01:00,294
47,13,9/22/2017,22:59:00,9/23/2017,07:45:00,526
47,14,9/23/2017,23:49:00,9/24/2017,07:14:00,445
47,15,9/24/2017,22:34:00,9/25/2017,05:39:00,425
47,16,9/26/2017,00:19:00,9/26/2017,05:11:00,292
47,17,9/26/2017,22:45:00,9/27/2017,04:57:00,372
47,18,9/27/2017,22:43:00,9/28/2017,03:20:00,277
47,19,9/28/2017,21:09:00,9/29/2017,04:56:00,467
47,20,9/30/2017,00:50:00,9/30/2017,04:38:00,228
47,21,9/30/2017,22:49:00,10/1/2017,06:28:00,459
47,22,10/1/2017,22:29:00,10/2/2017,10:13:00,704
47,23,10/2/2017,21:20:00,10/3/2017,05:01:00,461
47,24,10/3/2017,23:04:00,10/4/2017,04:33:00,329
47,25,10/4/2017,22:19:00,10/5/2017,06:26:00,487
47,26,10/6/2017,00:27:00,10/6/2017,05:31:00,304
47,27,10/6/2017,22:51:00,10/7/2017,05:33:00,402
47,28,10/8/2017,00:03:00,10/8/2017,07:09:00,426
47,29,10/8/2017,22:32:00,10/9/2017,06:25:00,473
47,30,10/9/2017,22:52:00,10/10/2017,04:51:00,359
47,31,10/10/2017,23:01:00,10/11/2017,05:33:00,392
47,32,10/11/2017,22:41:00,10/12/2017,05:13:00,392
47,33,10/12/2017,21:33:00,10/13/2017,06:11:00,518
47,34,10/13/2017,21:44:00,10/14/2017,05:30:00,466
47,35,10/15/2017,21:21:00,10/16/2017,08:39:00,678
47,36,10/16/2017,23:38:00,10/17/2017,03:48:00,250
47,37,10/17/2017,13:50:00,10/18/2017,05:33:00,943
47,38,10/18/2017,22:12:00,10/19/2017,11:32:00,800
47,39,10/22/2017,21:28:00,10/23/2017,08:53:00,685
47,40,11/2/2017,22:01:00,11/3/2017,03:53:00,352
80,1,9/14/2017,00:40:00,9/14/2017,07:59:00,439
80,2,9/15/2017,03:30:00,9/15/2017,08:21:00,291
80,3,9/16/2017,02:38:00,9/16/2017,10:05:00,447
80,4,9/17/2017,00:33:00,9/17/2017,06:49:00,376
80,5,9/17/2017,23:54:00,9/18/2017,06:58:00,424
80,6,9/19/2017,00:19:00,9/19/2017,08:51:00,512
80,7,9/20/2017,01:00:00,9/20/2017,07:53:00,413
80,8,9/21/2017,00:02:00,9/21/2017,09:57:00,595
80,9,9/23/2017,00:03:00,9/23/2017,09:14:00,551
80,10,9/24/2017,00:02:00,9/24/2017,07:15:00,433
80,11,9/25/2017,00:30:00,9/25/2017,07:18:00,408
80,12,9/25/2017,23:01:00,9/26/2017,06:42:00,461
80,13,9/26/2017,23:57:00,9/27/2017,08:28:00,511
80,14,9/28/2017,00:53:00,9/28/2017,09:57:00,544
80,15,9/29/2017,00:30:00,9/29/2017,10:04:00,574
80,16,9/30/2017,00:39:00,9/30/2017,07:24:00,405
80,17,10/1/2017,23:19:00,10/2/2017,08:08:00,529
80,18,10/3/2017,00:37:00,10/3/2017,07:13:00,396
80,19,10/4/2017,00:20:00,10/4/2017,07:30:00,430
80,20,10/4/2017,23:58:00,10/5/2017,06:44:00,406
80,21,10/6/2017,00:17:00,10/6/2017,07:24:00,427
80,22,10/7/2017,00:21:00,10/7/2017,07:30:00,429
80,23,10/8/2017,00:46:00,10/8/2017,06:16:00,330
80,24,10/8/2017,23:34:00,10/9/2017,06:12:00,398
80,25,10/10/2017,23:55:00,10/11/2017,06:59:00,424
48,1,9/10/2017,14:45:00,9/11/2017,07:18:00,993
48,2,9/13/2017,22:52:00,9/14/2017,08:37:00,585
48,3,9/14/2017,21:09:00,9/15/2017,08:06:00,657
48,4,9/15/2017,23:22:00,9/16/2017,10:00:00,638
48,5,9/17/2017,00:35:00,9/17/2017,08:13:00,458
48,6,9/17/2017,23:34:00,9/18/2017,06:50:00,436
48,7,9/18/2017,22:53:00,9/19/2017,08:10:00,557
48,8,9/20/2017,00:03:00,9/20/2017,08:29:00,506
48,9,9/21/2017,22:55:00,9/22/2017,09:52:00,657
48,10,9/24/2017,00:40:00,9/24/2017,07:04:00,384
48,11,9/24/2017,23:12:00,9/25/2017,07:33:00,501
48,12,9/26/2017,00:26:00,9/26/2017,08:24:00,478
48,13,9/26/2017,23:12:00,9/27/2017,07:11:00,479
48,14,9/28/2017,00:30:00,9/28/2017,06:25:00,355
48,15,9/29/2017,13:32:00,9/30/2017,06:29:00,1017
48,16,10/1/2017,22:25:00,10/2/2017,06:33:00,488
48,17,10/2/2017,22:39:00,10/3/2017,07:34:00,535
48,18,10/3/2017,22:47:00,10/4/2017,06:16:00,449
48,19,10/5/2017,23:53:00,10/6/2017,05:55:00,362
48,20,10/8/2017,00:21:00,10/8/2017,07:14:00,413
48,21,10/8/2017,23:59:00,10/9/2017,06:15:00,376
48,22,10/10/2017,00:06:00,10/10/2017,06:39:00,393
48,23,10/11/2017,01:09:00,10/11/2017,05:53:00,284
48,24,10/13/2017,23:59:00,10/14/2017,09:06:00,547
48,25,10/15/2017,00:57:00,10/15/2017,10:24:00,567
48,26,10/19/2017,00:20:00,10/19/2017,07:26:00,426
48,27,10/20/2017,23:07:00,10/21/2017,07:35:00,508
48,28,10/22/2017,00:02:00,10/22/2017,06:00:00,358
48,29,10/23/2017,00:21:00,10/23/2017,09:03:00,522
48,30,10/24/2017,01:06:00,10/24/2017,05:51:00,285
48,31,10/25/2017,00:17:00,10/25/2017,05:33:00,316
48,32,10/25/2017,23:01:00,10/26/2017,05:31:00,390
48,33,10/27/2017,00:17:00,10/27/2017,05:49:00,332
48,34,10/28/2017,00:03:00,10/28/2017,06:56:00,413
48,35,10/30/2017,23:39:00,10/31/2017,06:03:00,384
48,36,11/1/2017,03:30:00,11/1/2017,06:21:00,171
48,37,11/1/2017,23:12:00,11/2/2017,07:06:00,474
48,38,11/3/2017,00:06:00,11/3/2017,07:10:00,424
48,39,11/4/2017,00:04:00,11/4/2017,07:38:00,454
48,40,11/6/2017,23:28:00,11/7/2017,05:55:00,387
49,1,9/13/2017,21:11:00,9/14/2017,05:34:00,503
49,2,9/14/2017,22:16:00,9/15/2017,06:58:00,522
49,3,9/15/2017,22:41:00,9/16/2017,06:34:00,473
49,4,9/16/2017,22:21:00,9/17/2017,06:54:00,513
49,5,9/17/2017,21:05:00,9/18/2017,07:56:00,651
49,6,9/18/2017,22:32:00,9/19/2017,06:25:00,473
49,7,9/19/2017,22:40:00,9/20/2017,06:33:00,473
49,8,9/20/2017,21:28:00,9/21/2017,07:19:00,591
49,9,9/21/2017,21:57:00,9/22/2017,07:27:00,570
49,10,9/22/2017,22:05:00,9/23/2017,07:03:00,538
49,11,9/23/2017,21:25:00,9/24/2017,07:08:00,583
49,12,9/24/2017,22:06:00,9/25/2017,05:52:00,466
49,13,9/25/2017,22:10:00,9/26/2017,06:16:00,486
49,14,9/26/2017,21:46:00,9/27/2017,06:23:00,517
49,15,9/27/2017,22:05:00,9/28/2017,06:23:00,498
49,16,9/28/2017,19:15:00,9/29/2017,06:53:00,698
49,17,9/29/2017,21:24:00,9/30/2017,06:54:00,570
49,18,9/30/2017,22:35:00,10/1/2017,06:36:00,481
49,19,10/1/2017,22:28:00,10/2/2017,06:01:00,453
49,20,10/2/2017,22:08:00,10/3/2017,05:55:00,467
49,21,10/3/2017,22:11:00,10/4/2017,06:22:00,491
49,22,10/4/2017,22:26:00,10/5/2017,05:35:00,429
49,23,10/5/2017,23:08:00,10/6/2017,06:22:00,434
49,24,10/7/2017,00:27:00,10/7/2017,08:01:00,454
49,25,10/7/2017,22:12:00,10/8/2017,07:15:00,543
49,26,10/8/2017,22:20:00,10/9/2017,06:17:00,477
49,27,10/9/2017,22:48:00,10/10/2017,06:17:00,449
49,28,10/10/2017,21:13:00,10/11/2017,06:05:00,532
49,29,10/11/2017,22:10:00,10/12/2017,06:19:00,489
49,30,10/12/2017,22:01:00,10/13/2017,06:17:00,496
49,31,10/13/2017,21:13:00,10/14/2017,07:29:00,616
49,32,10/15/2017,00:10:00,10/15/2017,07:47:00,457
49,33,10/15/2017,22:03:00,10/16/2017,07:47:00,584
49,34,10/16/2017,23:03:00,10/17/2017,07:16:00,493
49,35,10/18/2017,01:09:00,10/18/2017,06:09:00,300
49,36,10/18/2017,21:23:00,10/19/2017,07:11:00,588
49,37,10/19/2017,21:57:00,10/20/2017,06:41:00,524
49,38,10/20/2017,23:15:00,10/21/2017,06:25:00,430
49,39,10/21/2017,21:39:00,10/22/2017,06:41:00,542
49,40,10/22/2017,22:34:00,10/23/2017,07:57:00,563
49,41,10/23/2017,21:46:00,10/24/2017,05:55:00,489
49,42,10/24/2017,22:49:00,10/25/2017,06:56:00,487
49,43,10/25/2017,22:30:00,10/26/2017,07:29:00,539
49,44,10/26/2017,22:06:00,10/27/2017,05:11:00,425
49,45,10/27/2017,22:28:00,10/28/2017,07:00:00,512
49,46,10/28/2017,22:24:00,10/29/2017,06:54:00,510
49,47,10/29/2017,22:32:00,10/30/2017,05:52:00,440
49,48,10/30/2017,22:23:00,10/31/2017,05:54:00,451
49,49,11/3/2017,19:59:00,11/4/2017,08:10:00,731
1,1,9/1/2016,21:59:00,9/2/2016,07:09:00,550
1,2,9/2/2016,21:05:00,9/3/2016,07:41:00,636
1,3,9/3/2016,21:00:00,9/4/2016,07:11:00,611
1,4,9/4/2016,22:22:00,9/5/2016,06:51:00,509
1,5,9/5/2016,22:27:00,9/6/2016,06:47:00,500
1,6,9/6/2016,21:47:00,9/7/2016,07:01:00,554
1,7,9/7/2016,21:50:00,9/8/2016,05:53:00,483
1,8,9/8/2016,23:24:00,9/9/2016,06:30:00,426
1,9,9/9/2016,22:42:00,9/10/2016,06:49:00,487
1,10,9/10/2016,22:38:00,9/11/2016,05:06:00,388
1,11,9/11/2016,23:05:00,9/12/2016,06:51:00,466
1,12,9/12/2016,22:26:00,9/13/2016,07:11:00,525
1,13,9/13/2016,21:52:00,9/14/2016,06:32:00,520
1,14,9/14/2016,22:01:00,9/15/2016,06:18:00,497
1,15,9/15/2016,21:28:00,9/16/2016,05:14:00,466
1,16,9/16/2016,23:20:00,9/17/2016,06:54:00,454
1,17,9/18/2016,22:30:00,9/19/2016,06:47:00,497
1,18,9/19/2016,23:23:00,9/20/2016,06:10:00,407
1,19,9/20/2016,20:57:00,9/21/2016,06:18:00,561
1,20,9/21/2016,21:28:00,9/22/2016,06:07:00,519
1,21,9/22/2016,23:15:00,9/23/2016,06:54:00,459
1,22,9/23/2016,21:37:00,9/24/2016,06:20:00,523
1,23,9/24/2016,21:27:00,9/25/2016,05:54:00,507
1,24,9/25/2016,22:01:00,9/26/2016,06:32:00,511
1,25,9/26/2016,22:12:00,9/27/2016,06:20:00,488
1,26,9/27/2016,22:38:00,9/28/2016,06:17:00,459
1,27,9/28/2016,23:22:00,9/29/2016,07:15:00,473
1,28,9/29/2016,21:40:00,9/30/2016,06:16:00,516
1,29,10/1/2016,00:00:00,10/1/2016,06:22:00,382
1,30,10/1/2016,22:59:00,10/2/2016,06:32:00,453
1,31,10/2/2016,23:31:00,10/3/2016,08:13:00,522
1,32,10/3/2016,21:01:00,10/4/2016,06:20:00,559
1,33,10/4/2016,22:10:00,10/5/2016,06:52:00,522
1,34,10/5/2016,22:07:00,10/6/2016,05:50:00,463
1,35,10/6/2016,22:20:00,10/7/2016,06:18:00,478
1,36,10/7/2016,22:15:00,10/8/2016,06:19:00,484
1,37,10/8/2016,21:53:00,10/9/2016,06:10:00,497
1,38,10/9/2016,23:04:00,10/10/2016,06:33:00,449
1,39,10/10/2016,23:55:00,10/11/2016,06:02:00,367
1,40,10/12/2016,00:22:00,10/12/2016,05:48:00,326
1,41,10/12/2016,23:32:00,10/13/2016,06:16:00,404
1,42,10/13/2016,21:20:00,10/14/2016,06:32:00,552
1,43,10/14/2016,22:56:00,10/15/2016,06:19:00,443
1,44,10/16/2016,01:39:00,10/16/2016,06:00:00,261
1,45,10/18/2016,07:33:00,10/18/2016,12:37:00,304
2,1,8/31/2016,21:26:00,9/1/2016,07:05:00,579
2,2,9/1/2016,21:44:00,9/2/2016,07:31:00,587
2,3,9/2/2016,20:34:00,9/3/2016,07:06:00,632
2,4,9/3/2016,23:02:00,9/4/2016,07:37:00,515
2,5,9/4/2016,21:39:00,9/5/2016,07:38:00,599
2,6,9/6/2016,03:22:00,9/6/2016,08:36:00,314
2,7,9/6/2016,22:33:00,9/7/2016,07:51:00,558
2,8,9/7/2016,22:06:00,9/8/2016,07:23:00,557
2,9,9/8/2016,21:48:00,9/9/2016,07:37:00,589
2,10,9/9/2016,21:20:00,9/10/2016,01:55:00,275
2,11,9/10/2016,22:36:00,9/11/2016,07:21:00,525
2,12,9/11/2016,22:56:00,9/12/2016,06:12:00,436
2,13,9/12/2016,23:16:00,9/13/2016,06:39:00,443
2,14,9/13/2016,22:21:00,9/14/2016,07:09:00,528
2,15,9/14/2016,21:00:00,9/15/2016,06:45:00,585
2,16,9/15/2016,22:07:00,9/16/2016,08:09:00,602
2,17,9/16/2016,23:42:00,9/17/2016,08:29:00,527
2,18,9/17/2016,23:01:00,9/18/2016,06:35:00,454
2,19,9/18/2016,23:10:00,9/19/2016,05:53:00,403
2,20,9/19/2016,21:37:00,9/20/2016,06:33:00,536
2,21,9/20/2016,21:50:00,9/21/2016,06:44:00,534
2,22,9/21/2016,22:53:00,9/22/2016,06:24:00,451
2,23,9/22/2016,23:20:00,9/23/2016,07:32:00,492
2,24,9/23/2016,22:32:00,9/24/2016,07:41:00,549
2,25,9/24/2016,22:54:00,9/25/2016,08:30:00,576
2,26,9/25/2016,23:02:00,9/26/2016,06:43:00,461
2,27,9/26/2016,22:03:00,9/27/2016,07:07:00,544
2,28,9/27/2016,22:46:00,9/28/2016,06:06:00,440
2,29,9/28/2016,22:51:00,9/29/2016,06:19:00,448
2,30,9/29/2016,20:58:00,9/30/2016,06:05:00,547
2,31,9/30/2016,22:25:00,10/1/2016,07:15:00,530
2,32,10/1/2016,23:06:00,10/2/2016,06:39:00,453
2,33,10/2/2016,23:48:00,10/3/2016,06:36:00,408
2,34,10/3/2016,21:49:00,10/4/2016,06:51:00,542
2,35,10/4/2016,22:02:00,10/5/2016,06:50:00,528
2,36,10/5/2016,22:06:00,10/6/2016,07:10:00,544
2,37,10/6/2016,21:51:00,10/7/2016,07:36:00,585
2,38,10/7/2016,22:28:00,10/8/2016,06:45:00,497
2,39,10/9/2016,22:15:00,10/10/2016,07:47:00,572
2,40,10/10/2016,22:29:00,10/11/2016,05:29:00,420
2,41,10/11/2016,23:54:00,10/12/2016,06:30:00,396
2,42,10/12/2016,23:22:00,10/13/2016,07:11:00,469
2,43,10/13/2016,22:08:00,10/14/2016,06:02:00,474
2,44,10/14/2016,22:39:00,10/15/2016,06:12:00,453
2,45,10/16/2016,03:09:00,10/16/2016,07:56:00,287
2,46,10/17/2016,00:00:00,10/17/2016,08:19:00,499
2,47,10/17/2016,14:38:00,10/17/2016,19:30:00,292
4,1,8/31/2016,23:11:00,9/1/2016,06:47:00,456
4,2,9/1/2016,22:28:00,9/2/2016,07:41:00,553
4,3,9/2/2016,21:27:00,9/3/2016,07:15:00,588
4,4,9/3/2016,22:51:00,9/4/2016,07:54:00,543
4,5,9/4/2016,21:53:00,9/5/2016,06:52:00,539
4,6,9/5/2016,22:05:00,9/6/2016,07:09:00,544
4,7,9/6/2016,22:41:00,9/7/2016,06:28:00,467
4,8,9/7/2016,21:57:00,9/8/2016,06:51:00,534
4,9,9/8/2016,23:23:00,9/9/2016,05:30:00,367
4,10,9/9/2016,22:20:00,9/10/2016,08:30:00,610
4,11,9/11/2016,00:02:00,9/11/2016,08:04:00,482
4,12,9/11/2016,23:06:00,9/12/2016,06:31:00,445
4,13,9/13/2016,00:11:00,9/13/2016,06:41:00,390
4,14,9/13/2016,22:40:00,9/14/2016,06:48:00,488
4,15,9/14/2016,22:15:00,9/15/2016,06:12:00,477
4,16,9/15/2016,22:42:00,9/16/2016,08:53:00,611
4,17,9/16/2016,23:10:00,9/17/2016,06:51:00,461
4,18,9/17/2016,22:25:00,9/18/2016,06:47:00,502
4,19,9/18/2016,22:54:00,9/19/2016,06:22:00,448
4,20,9/19/2016,21:38:00,9/20/2016,08:49:00,671
4,21,9/20/2016,21:53:00,9/21/2016,05:53:00,480
4,22,9/21/2016,22:22:00,9/22/2016,06:23:00,481
4,23,9/22/2016,23:20:00,9/23/2016,07:04:00,464
4,24,9/23/2016,22:13:00,9/24/2016,07:57:00,584
4,25,9/24/2016,22:40:00,9/25/2016,07:13:00,513
4,26,9/25/2016,22:58:00,9/26/2016,06:17:00,439
4,27,9/26/2016,21:59:00,9/27/2016,06:21:00,502
4,28,9/27/2016,22:44:00,9/28/2016,06:07:00,443
4,29,9/28/2016,23:19:00,9/29/2016,06:16:00,417
4,30,9/29/2016,22:05:00,9/30/2016,07:50:00,585
4,31,9/30/2016,22:51:00,10/1/2016,07:12:00,501
4,32,10/1/2016,23:09:00,10/2/2016,07:09:00,480
4,33,10/2/2016,23:39:00,10/3/2016,08:06:00,507
4,34,10/3/2016,22:06:00,10/4/2016,07:15:00,549
4,35,10/4/2016,21:50:00,10/5/2016,07:04:00,554
4,36,10/5/2016,22:21:00,10/6/2016,07:43:00,562
4,37,10/6/2016,22:17:00,10/7/2016,07:02:00,525
4,38,10/7/2016,22:38:00,10/8/2016,07:11:00,513
4,39,10/9/2016,00:56:00,10/9/2016,06:43:00,347
4,40,10/9/2016,22:57:00,10/10/2016,07:20:00,503
4,41,10/10/2016,22:48:00,10/11/2016,06:15:00,447
4,42,10/12/2016,23:04:00,10/13/2016,06:15:00,431
4,43,10/13/2016,21:45:00,10/14/2016,06:23:00,518
4,44,10/14/2016,23:27:00,10/15/2016,05:59:00,392
4,45,10/15/2016,22:14:00,10/16/2016,06:41:00,507
4,1,8/31/2016,23:11:00,9/1/2016,06:47:00,456
4,2,9/1/2016,22:28:00,9/2/2016,07:41:00,553
4,3,9/2/2016,21:27:00,9/3/2016,07:15:00,588
4,4,9/3/2016,22:51:00,9/4/2016,07:54:00,543
4,5,9/4/2016,21:53:00,9/5/2016,06:52:00,539
4,6,9/5/2016,22:05:00,9/6/2016,07:09:00,544
4,7,9/6/2016,22:41:00,9/7/2016,06:28:00,467
4,8,9/7/2016,21:57:00,9/8/2016,06:51:00,534
4,9,9/8/2016,23:23:00,9/9/2016,05:30:00,367
4,10,9/9/2016,22:20:00,9/10/2016,08:30:00,610
4,11,9/11/2016,00:02:00,9/11/2016,08:04:00,482
4,12,9/11/2016,23:06:00,9/12/2016,06:31:00,445
4,13,9/13/2016,00:11:00,9/13/2016,06:41:00,390
4,14,9/13/2016,22:40:00,9/14/2016,06:48:00,488
4,15,9/14/2016,22:15:00,9/15/2016,06:12:00,477
4,16,9/15/2016,22:42:00,9/16/2016,08:53:00,611
4,17,9/16/2016,23:10:00,9/17/2016,06:51:00,461
4,18,9/17/2016,22:25:00,9/18/2016,06:47:00,502
4,19,9/18/2016,22:54:00,9/19/2016,06:22:00,448
4,20,9/19/2016,21:38:00,9/20/2016,08:49:00,671
4,21,9/20/2016,21:53:00,9/21/2016,05:53:00,480
4,22,9/21/2016,22:22:00,9/22/2016,06:23:00,481
4,23,9/22/2016,23:20:00,9/23/2016,07:04:00,464
4,24,9/23/2016,22:13:00,9/24/2016,07:57:00,584
4,25,9/24/2016,22:40:00,9/25/2016,07:13:00,513
4,26,9/25/2016,22:58:00,9/26/2016,06:17:00,439
4,27,9/26/2016,21:59:00,9/27/2016,06:21:00,502
4,28,9/27/2016,22:44:00,9/28/2016,06:07:00,443
4,29,9/28/2016,23:19:00,9/29/2016,06:16:00,417
4,30,9/29/2016,22:05:00,9/30/2016,07:50:00,585
4,31,9/30/2016,22:51:00,10/1/2016,07:12:00,501
4,32,10/1/2016,23:09:00,10/2/2016,07:09:00,480
4,33,10/2/2016,23:39:00,10/3/2016,08:06:00,507
4,34,10/3/2016,22:06:00,10/4/2016,07:15:00,549
4,35,10/4/2016,21:50:00,10/5/2016,07:04:00,554
4,36,10/5/2016,22:21:00,10/6/2016,07:43:00,562
4,37,10/6/2016,22:17:00,10/7/2016,07:02:00,525
4,38,10/7/2016,22:38:00,10/8/2016,07:11:00,513
4,39,10/9/2016,00:56:00,10/9/2016,06:43:00,347
4,40,10/9/2016,22:57:00,10/10/2016,07:20:00,503
4,41,10/10/2016,22:48:00,10/11/2016,06:15:00,447
4,42,10/12/2016,02:45:00,10/12/2016,04:45:00,120
4,43,10/12/2016,23:04:00,10/13/2016,06:15:00,431
4,44,10/13/2016,21:45:00,10/14/2016,06:23:00,518
4,45,10/14/2016,23:27:00,10/15/2016,05:59:00,392
4,46,10/15/2016,22:14:00,10/16/2016,06:41:00,507
70,1,9/1/2016,00:04:00,9/1/2016,08:31:00,507
70,2,9/2/2016,00:41:00,9/2/2016,07:18:00,397
70,3,9/2/2016,21:47:00,9/3/2016,08:41:00,654
70,4,9/3/2016,22:09:00,9/4/2016,08:09:00,600
70,5,9/4/2016,21:54:00,9/5/2016,07:29:00,575
70,6,9/5/2016,22:22:00,9/6/2016,08:23:00,601
70,7,9/7/2016,06:02:00,9/7/2016,08:01:00,119
70,8,9/7/2016,21:30:00,9/8/2016,08:44:00,674
70,9,9/8/2016,23:27:00,9/9/2016,09:19:00,592
70,10,9/10/2016,03:32:00,9/10/2016,11:16:00,464
70,11,9/11/2016,00:53:00,9/11/2016,08:14:00,441
70,12,9/12/2016,00:05:00,9/12/2016,09:43:00,578
70,13,9/13/2016,00:45:00,9/13/2016,09:06:00,501
70,14,9/14/2016,00:32:00,9/14/2016,11:05:00,633
70,15,9/14/2016,23:44:00,9/15/2016,08:09:00,505
70,16,9/16/2016,00:41:00,9/16/2016,08:05:00,444
70,17,9/17/2016,03:46:00,9/17/2016,14:08:00,622
70,18,9/18/2016,05:59:00,9/18/2016,13:52:00,473
70,19,9/19/2016,00:28:00,9/19/2016,10:37:00,609
70,20,9/19/2016,20:08:00,9/20/2016,06:33:00,625
70,21,9/20/2016,21:32:00,9/21/2016,08:42:00,670
70,22,9/22/2016,03:10:00,9/22/2016,09:44:00,394
70,23,9/22/2016,22:04:00,9/23/2016,07:43:00,579
70,24,9/23/2016,22:56:00,9/24/2016,08:36:00,580
70,25,9/25/2016,06:33:00,9/25/2016,13:49:00,436
70,26,9/26/2016,00:43:00,9/26/2016,10:02:00,559
70,27,9/26/2016,22:26:00,9/27/2016,06:39:00,493
70,28,9/27/2016,23:10:00,9/28/2016,06:27:00,437
70,29,9/29/2016,00:15:00,9/29/2016,09:43:00,568
70,30,9/30/2016,02:26:00,9/30/2016,09:49:00,443
70,31,9/30/2016,23:44:00,10/1/2016,09:08:00,564
70,32,10/2/2016,02:01:00,10/2/2016,09:33:00,452
70,33,10/2/2016,22:30:00,10/3/2016,09:38:00,668
70,34,10/3/2016,22:52:00,10/4/2016,07:12:00,500
70,35,10/5/2016,02:47:00,10/5/2016,07:26:00,279
70,36,10/5/2016,22:15:00,10/6/2016,07:19:00,544
70,37,10/7/2016,10:19:00,10/7/2016,16:26:00,367
70,38,10/8/2016,03:27:00,10/8/2016,08:58:00,331
70,39,10/8/2016,22:10:00,10/9/2016,09:44:00,694
70,40,10/11/2016,23:42:00,10/12/2016,11:30:00,708
70,41,10/13/2016,01:07:00,10/13/2016,14:17:00,790
70,42,10/14/2016,08:51:00,10/14/2016,18:05:00,554
6,1,9/1/2016,21:59:00,9/2/2016,06:04:00,485
6,2,9/2/2016,20:58:00,9/3/2016,05:41:00,523
6,3,9/3/2016,21:00:00,9/4/2016,07:20:00,620
6,4,9/4/2016,22:22:00,9/5/2016,06:57:00,515
6,5,9/5/2016,22:36:00,9/6/2016,07:05:00,509
6,6,9/6/2016,21:44:00,9/7/2016,07:02:00,558
